ListName,Id,display_name,Name,label::nepali,media::image::english,media::video::english,media::audio::english,media::image::nepali,media::video::nepali,media::audio::nepali,dist1,q101,q101_b,q101_c,q101_a,q102,q102a
,,,,,,,,,,,,,,,,,
q404a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q404a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q405a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q405a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q406a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q406a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q407a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q407a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q408a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q408a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q409a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q409a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q410a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q410a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q411a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q411a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q412a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q412a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q413a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q413a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q414a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q414a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q415a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q415a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q416a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q416a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q417a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q417a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q418a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q418a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q419a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q419a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q420a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q420a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q421a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q421a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q422a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q422a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q423a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q423a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q424a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q424a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q425a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q425a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q426a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q426a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q427a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q427a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q428a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q428a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q429a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q429a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q430a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q430a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q431a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q431a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q432a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q432a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q433a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q433a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q434a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q434a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q435a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q435a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q436a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q436a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q437a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q437a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q438a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q438a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q439a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q439a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q440a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q440a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q441a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q441a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q442a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q442a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q443a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q443a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q444a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q444a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q445a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q445a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q446a,1,,"Yes, Avaliable","?, ??????",,,,,,,,,,,,,
q446a,2,,"No, Not avaliable","???, ??????  ???",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2546,1,,Yes,?,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2546,2,,No,???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2546,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q501a,1,,Yes,?,,,,,,,,,,,,,
q501a,2,,No,???,,,,,,,,,,,,,
q501a,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q501b,1,,Yes,?,,,,,,,,,,,,,
q501b,2,,No,???,,,,,,,,,,,,,
q501b,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q501c,1,,Yes,?,,,,,,,,,,,,,
q501c,2,,No,???,,,,,,,,,,,,,
q501c,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q501d,1,,Yes,?,,,,,,,,,,,,,
q501d,2,,No,???,,,,,,,,,,,,,
q501d,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q501e,1,,Yes,?,,,,,,,,,,,,,
q501e,2,,No,???,,,,,,,,,,,,,
q501e,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q502e,1,,Yes,?,,,,,,,,,,,,,
q502e,2,,No,???,,,,,,,,,,,,,
q502e,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q502f,1,,Yes,?,,,,,,,,,,,,,
q502f,2,,No,???,,,,,,,,,,,,,
q502f,99,,Not applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2566,1,,Yes,?,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2566,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503a,1,,Yes,?,,,,,,,,,,,,,
q503a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503b,1,,Yes,?,,,,,,,,,,,,,
q503b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503c,1,,Yes,?,,,,,,,,,,,,,
q503c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503d,1,,Yes,?,,,,,,,,,,,,,
q503d,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503e,1,,Yes,?,,,,,,,,,,,,,
q503e,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503f,1,,Yes,?,,,,,,,,,,,,,
q503f,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503g,1,,Yes,?,,,,,,,,,,,,,
q503g,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503h,1,,Yes,?,,,,,,,,,,,,,
q503h,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503i,1,,Yes,?,,,,,,,,,,,,,
q503i,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503j,1,,Yes,?,,,,,,,,,,,,,
q503j,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503k,1,,Yes,?,,,,,,,,,,,,,
q503k,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q503l,1,,Yes,?,,,,,,,,,,,,,
q503l,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2583,1,,Yes,?,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2583,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504a,1,,Yes,?,,,,,,,,,,,,,
q504a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504b,1,,Yes,?,,,,,,,,,,,,,
q504b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504c,1,,Yes,?,,,,,,,,,,,,,
q504c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504d,1,,Yes,?,,,,,,,,,,,,,
q504d,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504e,1,,Yes,?,,,,,,,,,,,,,
q504e,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504f,1,,Yes,?,,,,,,,,,,,,,
q504f,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504g,1,,Yes,?,,,,,,,,,,,,,
q504g,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504h,1,,Yes,?,,,,,,,,,,,,,
q504h,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504i,1,,Yes,?,,,,,,,,,,,,,
q504i,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q504j,1,,Yes,?,,,,,,,,,,,,,
q504j,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2600,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2600,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2600,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q601,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q601,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q601,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q602,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q602,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q602,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q603,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q603,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q603,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q604,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q604,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q604,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q605,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q605,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q605,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q606,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q606,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q606,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q607,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q607,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q607,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q608,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q608,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q608,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q609,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q609,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q609,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q610a,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q610a,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q610a,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q610b,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q610b,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q610b,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q610c,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q610c,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q610c,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q610d,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q610d,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q610d,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q611,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q611,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q611,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q612,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q612,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q612,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q613,1,,Yes Functioning,???? ???????? ?,,,,,,,,,,,,,
q613,2,,No Functioning,? ?? ???? ???????? ???,,,,,,,,,,,,,
q613,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q614,1,,Dialup,???? ??,,,,,,,,,,,,,
q614,2,,ADSL,?.??.??.??,,,,,,,,,,,,,
q614,3,,Cable,????,,,,,,,,,,,,,
q614,4,,Wireless,???????,,,,,,,,,,,,,
q614,5,,CDMA,??.??.??.?,,,,,,,,,,,,,
q614,6,,3G,????.??,,,,,,,,,,,,,
q614,7,,4G,???.??,,,,,,,,,,,,,
q614,9,,Do not know,???? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q615,1,,less than 128 kbps,??? ??.??.??.?? ?????  ??,,,,,,,,,,,,,
q615,2,,128 kbps,??? ??.??.??.??,,,,,,,,,,,,,
q615,3,,256 kbps,??? ??.??.??.??,,,,,,,,,,,,,
q615,4,,512 kbps,??? ??.??.??.??,,,,,,,,,,,,,
q615,5,,1 mbps or more,? ???.??.??.?? ?? ???,,,,,,,,,,,,,
q615,6,,Do not know,???? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2636,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2636,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2636,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q701,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q701,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q701,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q702a,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q702a,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q702a,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q702b,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q702b,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q702b,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q703a,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q703a,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q703a,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q703b,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q703b,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q703b,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q704,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q704,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q704,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q705,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q705,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q705,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q706,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q706,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q706,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2648,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2648,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2648,3,,No,?????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2648,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q707,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q707,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q707,3,,No,?????? ???,,,,,,,,,,,,,
q707,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q708,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q708,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q708,3,,No,?????? ???,,,,,,,,,,,,,
q708,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q709,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q709,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q709,3,,No,?????? ???,,,,,,,,,,,,,
q709,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q710,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q710,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q710,3,,No,?????? ???,,,,,,,,,,,,,
q710,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q711,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q711,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q711,3,,No,?????? ???,,,,,,,,,,,,,
q711,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q712,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q712,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q712,3,,No,?????? ???,,,,,,,,,,,,,
q712,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q713,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q713,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q713,3,,No,?????? ???,,,,,,,,,,,,,
q713,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q714,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q714,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q714,3,,No,?????? ???,,,,,,,,,,,,,
q714,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q715,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q715,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q715,3,,No,?????? ???,,,,,,,,,,,,,
q715,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q716,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q716,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q716,3,,No,?????? ???,,,,,,,,,,,,,
q716,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q717,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q717,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q717,3,,No,?????? ???,,,,,,,,,,,,,
q717,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q718,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q718,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q718,3,,No,?????? ???,,,,,,,,,,,,,
q718,99,,Not Applicable,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2664,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
reserved_name_for_field_list_labels_2664,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
reserved_name_for_field_list_labels_2664,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q720,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q720,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q720,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q721,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q721,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q721,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q722,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q722,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q722,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q723,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q723,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q723,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q724,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q724,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q724,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q725,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q725,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q725,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q726,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q726,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q726,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q727,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q727,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
q727,3,,No,?????? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q728,1,,Yes Functioning,"?, ???? ???????? ?",,,,,,,,,,,,,
q728,2,,"Yes, Not functioning",? ?? ???? ???????? ???,,,,,,,,,,,,,
